Date	0	2	3	4	5	6	7	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	66	67	68	69	71	72	73	74	75	76	77	80	81	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	140	141	142	143	144	145	146	147	148	149	150	152	153	154	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	188	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	222	223	224	225	226	227	228	229	230	231	232	233	234	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	267	268	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350	351	352	353	354	355	356	359	364	365	366	367	368	369	370	373	374	375	376	377	378	381	382	383	384	385	386	388	390	391	394	395	396	397	398	399	400	401	402	403	405	406	407	408	410	411	412	413	414	415	416	417	418	419	420	421	422	423	424	425	426	427	428	429	430	431	432	433	434	435	436	437	438	439	440	441	442	443	444	445	446	447	448	449	450	451	452	453	454	455	456	457	458	459	460	461	462	463	464	465	466	467	468	469	470	471	472	474	475	476	477	478	479	480	481	482	483	484	485	486	487	488	489	490	491	492	493	494	495	496	497	498	499	500	501	502	503	504	505	506	507	508	509	510	511	514	515	517	518	519	520	522	523	524	525	526	527	528	529	531	532	533	535	537	541	543	544	546	547	548	549	550	551	552	553	554	555	562	563	567	570	571	573	575	579	581	583	585	586	589	590	591	592	594	595	596	597	598	599	600	601	602	603	604	605	606	607	608	609	610	611	612	613	614	615	616	617	618	619	620
21	6920	20	33	12	9	12	11	5	0	0	27	4	11	16	10	62	14	12	30	18	8	38	13	32	9	6	14	14	31	19	35	2	63	59	40	34	39	24	28	6	76	38	15	14	46	59	69	43	45	53	30	24	6	42	14	39	37	18	26	3	65	29	30	35	49	27	28	39	96	31	128	26	57	15	30	11	8	12	37	33	156	12	17	30	2	21	15	38	20	49	4	0	2	38	16	17	12	46	27	27	18	11	22	13	23	20	10	9	0	8	18	5	26	6	14	18	12	26	13	1	101	46	1	5	16	17	32	34	29	18	18	22	14	4	18	8	2	19	14	7	23	11	12	7	7	19	5	10	43	8	8	0	22	12	8	5	17	26	118	16	45	19	2	1	10	51	20	12	8	8	14	9	9	68	123	0	35	83	17	26	35	40	1	1	7	3	4	8	2	3	0	3	26	50	24	7	14	8	3	15	0	14	15	4	16	8	14	2	18	6	17	19	15	11	27	4	8	14	8	5	30	18	10	7	18	10	5	6	3	4	9	5	3	8	19	40	13	6	17	4	19	17	0	5	38	0	1	19	1	1	10	24	8	4	8	11	2	3	2	2	9	70	34	8	31	81	9	43	9	18	4	10	7	8	21	4	8	24	18	23	7	14	19	6	6	11	13	8	6	8	17	16	15	8	4	25	12	2	18	19	10	5	11	11	4	15	5	8	1	24	10	8	13	1	0	23	14	3	18	17	28	14	38	10	23	13	3	15	12	0	0	2	2	2	0	15	25	5	3	1	0	0	7	0	12	0	18	0	2	1	0	11	0	0	0	0	0	0	10	0	0	0	0	0	0	1	1	1	3	0	0	0	0	1	0	3	14	1	0	4	3	6	11	0	1	13	2	4	5	0	0	0	0	0	9	0	2	0	2	3	0	2	0	0	2	0	0	4	0	3	1	4	1	16	0	2	4	0	1	3	4	6	11	2	4	12	5	6	0	1	0	0	4	3	2	3	2	0	2	4	2	2	0	6	4	6	2	2	2	1	4	4	4	2	6	0	1	2	2	1	0	2	5	4	5	6	5	4	11	0	1	1	7	1	5	1	0	1	1	2	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	0	0	0	0	13	6	1	0	3	3	2	5	3	4	2	1	0	3	4	1	4	1	0	0	1	0	2	1	7
22	5512	3	16	2	7	4	5	3	1	0	11	8	10	9	13	38	10	13	18	6	6	28	8	36	5	12	14	10	27	12	30	6	19	58	34	36	26	20	18	7	63	31	16	12	38	57	68	39	33	43	34	15	5	27	9	30	35	13	16	1	58	19	18	30	37	13	29	40	80	10	108	23	50	17	13	6	4	13	28	20	162	7	8	18	0	21	2	38	15	50	0	0	2	30	16	11	7	51	20	21	15	10	19	13	28	15	10	6	1	10	17	0	28	11	9	16	6	19	16	0	75	33	2	3	13	10	30	19	18	19	13	16	13	1	16	8	1	14	20	7	13	4	7	5	9	23	4	2	25	5	10	0	7	15	5	4	14	23	79	14	29	9	0	1	9	44	16	8	2	1	15	10	10	37	122	0	21	64	12	20	29	42	0	2	5	1	4	9	3	3	1	1	27	36	18	3	10	10	0	19	0	12	9	4	11	7	11	8	14	2	17	17	13	6	23	6	5	18	6	5	26	11	11	9	10	6	4	9	2	1	6	1	3	7	13	29	11	2	9	3	12	12	0	7	20	1	1	13	0	2	9	10	3	4	8	8	3	3	1	1	11	57	21	6	41	73	6	30	8	13	4	7	8	11	11	2	6	13	16	16	3	6	12	5	5	8	8	3	4	7	10	12	10	2	2	21	12	5	7	19	6	1	8	9	6	9	12	8	2	18	16	6	12	1	2	12	9	2	13	8	22	13	39	7	17	8	1	8	14	0	0	2	1	0	0	29	20	2	1	1	1	1	2	0	10	0	12	1	1	0	0	15	0	0	0	0	0	0	7	0	0	1	0	0	0	0	1	0	3	1	0	0	2	0	1	2	11	2	0	3	5	6	8	1	1	12	0	3	4	0	0	0	0	0	7	0	4	0	2	3	2	1	0	0	0	1	0	1	0	10	0	4	0	5	0	1	3	0	0	1	6	1	5	4	5	12	8	3	4	0	0	0	2	1	2	2	2	2	1	4	1	1	0	7	1	5	1	6	0	0	4	2	1	3	2	1	0	0	4	1	2	0	3	2	3	8	4	7	5	0	1	1	11	1	3	0	0	0	1	2	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	10	4	1	0	4	3	3	3	3	3	2	3	0	1	6	2	0	5	2	0	1	0	2	1	4
23	6127	4	21	3	0	6	5	2	1	1	27	5	11	11	12	46	6	16	18	16	7	35	19	29	10	16	14	15	27	9	32	2	36	46	35	43	23	17	39	5	65	36	11	15	40	61	62	44	49	37	31	19	6	42	12	29	38	12	11	3	56	23	20	33	38	10	25	32	97	12	131	35	48	14	28	11	12	13	33	25	163	9	16	26	1	19	3	45	12	47	0	0	3	26	16	10	11	43	20	19	18	3	22	12	25	27	11	6	5	7	20	0	25	7	15	17	9	27	10	1	93	34	1	2	11	12	38	29	28	20	13	23	11	1	20	10	3	16	22	8	11	13	9	6	3	13	6	4	32	2	7	0	15	11	7	4	14	15	93	17	36	16	2	0	6	51	16	9	7	2	9	2	11	39	134	0	21	69	19	28	35	40	1	0	4	4	2	10	6	4	3	3	21	41	31	7	11	11	2	17	1	13	14	1	9	9	18	9	19	7	17	17	12	10	27	4	5	20	6	9	30	15	8	3	7	8	5	1	3	5	8	4	4	9	18	24	9	6	13	2	16	16	0	4	34	0	3	13	0	0	10	17	4	1	6	9	2	2	2	1	10	76	35	8	50	76	9	38	7	11	3	11	7	8	15	8	7	10	17	11	18	22	12	7	10	7	9	8	3	4	16	10	10	5	4	23	10	4	7	25	12	1	9	10	4	18	11	10	2	14	12	5	11	1	1	15	13	0	18	6	21	13	30	9	19	10	0	18	6	0	0	2	5	0	0	15	14	3	2	2	1	0	4	1	9	0	13	2	4	0	3	11	0	0	0	0	0	0	9	0	0	0	0	0	0	1	1	2	5	0	0	0	1	1	0	4	8	1	0	1	7	4	11	0	3	11	0	3	6	0	3	0	0	0	6	1	3	0	0	2	1	1	0	0	0	0	0	0	0	6	0	4	0	10	2	2	5	1	0	4	3	3	9	5	5	9	8	2	2	1	2	1	1	4	2	3	1	2	4	6	1	0	3	6	3	1	0	4	0	0	7	7	6	3	3	1	1	2	3	0	3	2	4	1	4	9	3	6	4	0	4	1	8	2	3	0	1	0	3	2	4	0	1	0	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	3	2	1	0	0	10	8	0	0	3	3	3	5	2	2	2	3	0	3	4	0	5	2	0	1	0	1	3	1	7
24	10105	15	75	46	5	61	24	2	0	2	32	17	15	15	16	56	17	29	23	19	13	47	32	65	15	21	27	20	38	13	47	36	360	73	35	45	40	22	48	8	101	59	16	21	56	67	95	42	44	74	43	29	6	41	25	65	51	16	41	2	69	43	18	59	54	17	17	47	107	186	121	23	59	19	139	20	17	22	44	90	201	15	24	57	1	30	23	49	51	47	1	0	2	34	32	20	14	58	35	38	36	19	32	18	46	29	12	11	6	11	24	2	38	25	16	27	12	30	21	1	94	38	3	5	15	14	53	57	34	33	41	31	13	7	25	13	21	19	27	10	26	51	22	10	6	32	4	5	34	10	9	0	21	15	7	4	21	33	114	21	53	193	16	2	11	77	32	15	4	5	22	6	15	57	155	1	45	90	31	38	47	71	1	0	8	2	1	8	6	1	5	4	38	61	39	20	17	4	9	24	5	29	30	5	16	13	20	14	19	7	32	22	17	25	29	16	10	27	6	10	25	24	7	12	16	15	8	14	7	38	14	14	5	5	31	76	15	9	11	8	24	18	0	5	39	0	0	116	0	2	8	21	5	6	9	10	2	3	5	1	23	83	59	10	58	101	16	39	15	26	8	6	11	10	20	3	17	23	31	30	20	30	19	11	15	24	11	12	11	11	15	29	10	11	5	22	20	8	24	11	7	4	18	18	13	16	11	35	7	27	10	14	50	2	2	29	20	2	33	73	16	13	43	11	20	9	2	27	15	2	1	3	9	1	0	19	22	5	3	5	0	0	7	0	14	1	19	1	0	0	4	16	0	0	0	0	0	0	17	0	0	0	4	0	0	3	1	0	2	2	0	1	1	1	1	2	13	1	0	11	8	15	4	1	2	16	12	6	6	0	1	0	0	0	11	0	2	1	3	0	1	0	0	0	1	0	0	0	0	6	2	5	3	20	0	0	9	1	0	2	13	23	10	7	5	14	12	5	1	4	1	3	1	4	1	4	2	2	2	10	3	1	5	8	3	1	2	6	2	1	6	6	6	3	7	0	3	4	5	4	1	1	7	6	6	8	6	5	19	5	5	2	20	0	5	2	1	0	5	3	7	1	0	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	2	11	11	4	0	3	3	3	3	10	5	7	2	3	2	5	1	3	1	0	2	1	0	3	1	9
25	1675	9	13	0	4	5	4	2	0	0	6	2	4	5	4	1	5	2	6	4	2	9	2	14	7	2	4	3	6	0	6	4	20	2	2	3	0	2	6	1	0	5	4	7	4	9	10	1	1	8	2	3	2	11	4	6	15	5	4	1	6	4	3	8	6	5	2	9	12	18	11	3	5	3	4	6	6	3	1	6	10	0	7	14	1	1	5	3	2	8	0	0	1	7	4	9	3	14	1	4	5	4	3	2	13	7	3	3	0	0	3	3	7	6	11	10	9	14	0	1	25	3	1	0	1	3	10	9	3	8	10	8	3	0	10	6	1	5	9	0	9	0	4	4	2	3	3	0	4	7	2	1	5	2	2	1	8	4	4	8	21	6	1	0	4	13	5	5	2	1	3	3	4	1	1	0	8	11	4	6	7	17	0	0	0	0	1	4	1	1	2	1	8	14	3	6	4	0	1	1	0	7	11	0	2	5	7	2	5	2	12	12	7	11	0	6	2	9	5	5	9	7	1	0	1	2	1	2	2	1	5	0	1	5	13	3	6	1	6	1	6	3	2	1	2	0	0	6	0	0	4	5	2	1	0	0	2	2	4	0	5	5	8	3	3	2	7	11	2	10	2	4	6	2	11	1	4	5	15	12	9	12	6	0	7	3	5	2	3	2	9	13	2	0	2	3	3	0	5	8	7	4	2	4	4	8	1	3	1	8	10	4	5	2	1	10	0	2	6	11	2	8	6	4	4	1	1	11	3	0	0	0	0	0	0	9	4	0	0	0	1	0	2	0	5	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	2	0	2	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	2	5	0	6	0	0	2	1	1	5	0	0	0	0	0	1	0	2	0	3	0	0	0	0	0	1	0	0	0	0	4	0	1	0	1	0	2	2	0	0	2	2	0	0	6	1	6	1	2	1	0	0	0	1	1	0	1	0	1	1	2	1	0	1	2	1	1	0	0	1	0	2	0	0	0	1	0	0	1	2	0	1	1	1	3	0	3	2	3	4	2	2	0	0	0	1	1	0	0	5	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2
26	3463	11	39	16	0	36	7	0	1	0	13	7	3	12	8	7	7	11	7	17	5	9	14	36	7	11	9	7	11	1	8	4	82	4	5	12	5	1	18	2	14	11	5	15	8	7	10	3	6	13	6	8	0	29	13	17	22	13	20	3	8	23	5	21	17	9	8	21	12	90	20	9	11	14	45	7	7	4	4	22	3	2	16	27	0	6	8	7	6	7	0	1	2	12	5	8	0	18	4	15	14	18	11	2	23	12	4	2	1	2	14	2	7	6	16	16	12	20	10	4	33	12	0	2	4	14	17	18	12	11	12	8	4	1	8	5	8	8	14	5	11	6	14	4	1	13	5	2	6	5	7	0	8	1	1	1	13	12	7	7	31	22	1	6	7	22	20	9	1	0	8	7	11	5	7	0	5	19	16	14	22	35	0	0	0	5	0	8	3	0	2	0	14	20	7	7	3	13	7	3	0	10	18	4	13	8	14	11	20	7	15	7	7	15	7	6	6	17	6	9	12	14	3	5	7	7	5	4	3	9	7	4	0	6	13	14	8	2	10	6	16	6	3	6	11	0	1	21	0	0	5	13	1	5	1	4	0	3	2	1	7	6	14	6	2	3	8	39	2	18	4	7	8	5	12	2	8	16	26	14	9	19	14	7	8	13	4	8	7	5	13	30	3	1	2	4	8	7	4	16	6	5	3	12	6	26	4	11	4	15	13	7	6	0	1	13	6	5	21	25	6	3	11	0	7	7	1	17	8	0	0	0	1	1	0	12	10	2	0	0	1	1	0	1	11	1	3	0	1	1	1	4	0	0	0	0	0	0	16	0	0	0	0	0	0	0	2	0	1	7	0	0	0	0	2	3	8	1	0	3	5	8	2	0	2	7	2	1	4	0	1	0	0	0	4	0	1	1	3	0	0	0	0	1	2	3	0	0	0	2	0	2	1	6	0	2	4	0	0	3	6	3	4	1	1	5	5	6	2	2	1	0	0	2	3	1	3	1	2	1	4	1	0	5	0	0	0	3	0	0	2	0	8	2	4	0	0	1	5	1	2	1	8	3	1	7	5	5	4	0	2	1	3	1	2	2	1	0	3	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	3	0	0	0	2	1	3	3	1	0	0	0	5	0	2	1	0	0	0	2	0	0	0	1
27	5846	18	29	12	6	7	9	2	0	0	17	8	8	7	8	43	12	14	19	11	6	39	13	50	7	5	10	14	30	11	32	3	39	40	22	31	25	17	30	6	67	34	16	16	33	53	61	23	28	50	28	8	6	36	14	38	49	14	17	5	40	19	19	25	40	11	22	25	87	16	106	23	52	14	25	10	14	10	24	23	127	8	12	22	0	28	8	48	11	53	0	1	4	25	17	26	20	46	22	12	18	10	21	15	27	25	14	6	4	8	19	5	20	13	17	16	9	18	8	2	88	29	1	3	13	3	37	16	23	13	23	15	9	4	31	9	1	13	13	4	18	8	13	6	4	20	3	1	26	6	10	0	7	8	9	4	8	20	99	29	32	8	1	1	9	38	11	9	4	7	5	6	11	39	127	1	27	41	16	20	33	32	0	2	7	3	4	11	7	0	5	1	22	47	29	7	8	6	3	15	1	13	7	3	13	8	10	11	12	2	20	14	6	17	20	5	6	18	7	7	23	23	7	2	9	4	3	7	7	2	7	2	3	4	17	20	7	3	8	6	8	21	0	6	31	2	3	8	0	2	9	15	8	3	6	7	5	4	4	0	20	72	22	8	39	78	5	29	10	14	5	8	12	4	12	1	2	14	15	17	14	9	11	5	10	18	4	4	4	10	13	11	4	7	5	14	7	4	14	19	17	5	5	13	4	15	19	6	5	25	17	6	10	1	1	12	11	3	17	6	20	16	32	13	15	6	3	13	13	0	0	1	3	0	1	16	11	1	3	1	3	0	0	0	16	0	11	3	1	1	1	14	0	0	0	1	0	0	7	0	0	2	0	2	0	1	0	1	4	2	1	1	1	1	1	1	12	2	2	6	10	5	12	1	1	24	4	3	15	1	0	0	0	0	5	0	1	0	4	0	0	1	0	0	2	0	0	0	0	5	0	4	0	9	0	2	5	1	2	6	10	6	7	8	4	8	4	6	0	1	1	6	0	1	1	4	4	1	0	5	4	2	4	5	2	3	1	2	1	0	3	3	2	1	2	0	0	1	1	4	2	1	2	3	1	9	3	6	6	1	1	1	4	0	6	3	0	0	4	2	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	7	6	2	0	1	3	0	7	4	4	2	2	1	1	4	1	2	1	1	1	3	1	2	1	8
28	6608	14	12	3	14	4	13	5	0	1	22	9	8	11	15	48	19	17	22	13	6	41	15	40	9	10	10	14	46	16	31	2	49	60	36	27	31	20	33	5	57	33	14	16	40	64	84	31	40	58	35	13	15	31	13	31	50	20	12	2	61	19	20	34	45	20	27	42	94	26	127	28	59	19	30	7	20	11	36	22	146	13	16	28	0	21	3	47	14	63	0	0	3	30	18	25	16	41	15	18	21	15	17	10	31	24	10	4	4	9	14	4	29	8	10	18	11	12	4	2	90	36	3	2	12	14	29	27	41	17	17	17	10	5	23	9	2	21	22	10	23	12	10	5	4	27	6	10	38	4	11	0	12	11	7	4	17	24	85	17	44	17	5	0	14	41	18	19	5	5	12	5	12	44	119	0	35	71	28	27	36	42	0	0	10	3	0	7	3	3	2	2	34	43	25	8	10	0	4	18	2	18	19	5	9	11	23	11	12	4	12	15	14	10	22	10	4	10	11	8	25	33	12	5	11	10	7	6	6	1	7	3	2	7	22	30	6	8	7	4	16	16	0	3	40	3	3	16	0	0	9	14	6	2	5	11	5	5	4	0	15	57	26	5	43	86	8	41	11	24	6	9	14	8	17	3	5	12	23	12	14	15	11	11	13	14	6	7	5	9	18	19	9	10	4	14	13	5	17	13	19	1	8	13	6	13	16	10	4	20	14	8	15	4	1	13	11	0	20	7	31	8	33	13	19	7	1	24	9	0	0	1	2	0	0	19	16	0	6	1	1	0	5	0	14	1	16	1	4	0	2	11	0	2	0	1	0	0	10	0	0	0	0	0	0	0	3	2	5	0	0	0	0	0	0	5	11	1	0	4	5	5	19	0	1	26	1	7	14	0	1	0	0	0	8	0	0	1	2	1	0	0	0	0	0	1	0	0	1	9	0	2	1	6	1	4	8	0	0	5	3	2	7	9	5	15	12	4	1	0	0	3	3	1	1	2	1	0	2	6	2	2	0	8	4	3	1	2	0	1	4	2	4	1	8	0	0	2	5	2	1	1	7	5	1	10	6	7	9	0	1	5	9	2	3	0	0	1	5	3	4	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	15	4	2	0	2	1	2	6	7	3	4	2	1	3	2	3	2	1	1	2	1	1	2	4	9
29	5876	14	15	10	9	7	6	3	0	0	19	3	10	12	7	53	10	13	24	13	6	38	11	10	9	14	12	10	31	11	25	1	30	53	33	42	34	20	27	5	62	20	9	18	37	58	62	29	39	48	36	9	7	32	7	34	40	13	13	1	43	34	21	25	38	16	32	40	86	17	102	26	62	21	23	10	8	15	41	26	141	12	14	19	0	16	4	46	14	56	0	0	5	21	21	11	18	50	19	19	15	13	16	14	26	17	14	10	6	9	10	1	28	3	14	17	9	21	8	2	80	43	4	4	16	12	32	20	38	15	12	19	11	3	15	4	1	14	14	5	11	12	10	5	6	19	3	5	34	1	5	0	11	8	7	2	17	17	85	11	32	25	4	2	6	36	13	11	4	3	11	4	16	36	120	0	30	63	14	30	19	39	1	0	5	3	3	7	4	2	2	2	31	43	15	7	10	8	2	18	0	10	13	7	13	5	12	9	14	1	14	21	8	15	24	3	4	12	9	8	20	32	6	4	8	6	5	5	5	1	4	3	2	6	14	19	8	6	6	4	11	15	0	4	36	1	3	16	0	2	5	18	5	2	6	8	3	2	3	1	15	71	26	10	48	77	8	30	11	20	4	5	13	5	13	3	7	13	13	21	10	13	13	6	9	11	6	10	4	6	12	14	4	7	4	16	11	9	10	13	12	1	6	6	4	14	18	9	3	20	15	9	11	3	1	10	11	0	12	11	20	12	32	14	7	8	2	23	12	0	0	0	2	0	0	19	22	3	2	1	2	0	4	0	12	0	13	0	0	0	1	6	0	2	0	0	0	0	12	0	0	2	0	3	0	1	1	1	1	0	0	0	3	0	0	4	16	2	2	8	6	6	11	0	1	18	2	4	17	2	0	0	1	1	4	0	1	0	3	0	0	3	0	0	1	0	0	1	0	5	2	2	3	8	2	3	7	1	1	3	7	3	3	10	4	13	7	1	3	0	2	2	2	3	1	1	3	1	6	1	1	1	0	6	0	1	0	4	0	0	3	3	4	0	4	0	0	2	3	1	4	0	3	1	4	6	5	8	3	0	1	2	9	1	5	1	0	0	3	3	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	3	2	0	2	1	1	4	6	5	2	1	0	1	4	3	1	4	1	1	0	1	1	3	6
30	3195	2	2	2	7	2	2	2	0	0	17	5	7	6	7	24	4	9	12	6	2	26	6	14	2	7	5	6	13	10	22	0	12	33	7	20	19	9	17	6	35	17	10	6	20	22	30	16	19	37	16	7	4	32	8	20	23	9	5	2	33	23	12	13	23	11	15	15	52	5	57	10	30	11	9	6	3	2	16	6	78	5	6	10	0	13	2	23	10	33	0	1	3	15	10	14	5	22	6	13	5	5	13	7	22	10	4	3	3	8	8	0	15	2	5	8	8	9	1	3	42	21	1	2	10	8	18	7	21	9	8	5	5	1	14	9	2	8	8	4	6	2	3	4	2	8	0	1	14	1	2	0	8	8	3	1	7	14	29	10	13	3	1	1	9	29	9	2	3	3	3	6	6	24	44	1	13	31	10	14	17	18	0	2	2	3	3	3	3	0	2	2	18	28	15	4	3	4	2	15	1	6	7	3	3	6	7	3	8	0	7	4	5	4	7	6	3	17	5	6	16	15	8	2	6	2	6	3	5	2	0	1	1	3	8	10	2	2	4	3	3	18	0	2	17	1	0	2	0	0	4	6	2	0	1	4	1	2	0	0	8	42	11	3	22	52	4	15	3	8	3	7	12	3	3	3	4	7	13	7	8	7	6	3	4	5	0	4	0	1	5	6	3	6	2	12	8	2	10	8	7	0	2	11	2	5	10	3	1	11	5	2	5	0	2	6	4	0	9	4	17	7	17	11	7	5	0	8	8	0	0	0	0	0	0	7	12	0	1	0	0	0	6	1	7	0	6	1	0	1	0	6	0	0	0	0	0	0	4	0	1	1	0	0	0	0	1	2	2	0	0	0	0	0	0	1	5	0	0	4	8	1	6	0	1	25	1	2	10	0	1	0	0	0	6	0	1	0	2	1	0	1	1	0	0	0	1	0	0	1	0	4	0	3	1	2	3	1	1	4	2	3	1	3	1	6	4	2	0	0	0	2	1	3	3	3	4	2	1	3	1	0	1	1	2	1	0	1	1	0	2	2	2	1	0	0	0	0	2	0	0	0	1	1	2	7	2	1	1	0	2	2	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	5	1	0	1	1	2	0	2	5	3	0	3	0	1	2	0	2	1	1	0	1	1	1	1	3
31	5115	10	19	14	11	14	13	2	0	0	19	6	10	13	9	32	11	11	18	15	6	20	9	40	8	14	11	11	24	12	20	1	29	45	35	34	26	19	23	8	40	24	17	17	27	44	51	30	37	56	33	12	8	33	5	28	26	10	11	40	49	25	15	19	28	12	17	24	73	18	77	27	54	18	17	11	8	12	23	22	120	7	11	15	0	18	8	33	13	38	0	0	0	19	20	19	6	39	13	16	11	12	16	8	27	13	7	5	3	3	14	4	22	10	12	10	12	22	7	2	66	25	0	1	13	10	24	25	20	15	22	16	10	3	12	8	0	13	7	5	10	5	5	4	3	19	1	1	28	4	7	0	9	5	6	2	20	15	55	18	29	6	1	1	12	42	18	8	5	3	16	9	18	33	87	1	20	51	13	16	26	34	1	1	7	3	4	7	3	2	3	2	23	37	29	10	2	5	3	14	0	10	9	2	13	8	16	7	14	3	11	10	8	15	20	8	5	11	4	3	17	16	6	4	7	4	2	4	7	2	4	2	1	3	12	23	5	6	10	2	10	9	2	2	33	0	1	11	0	1	4	10	4	1	5	7	3	3	5	0	10	56	31	9	48	68	7	17	10	17	10	6	8	5	3	2	4	10	18	14	5	18	13	9	7	6	4	5	5	10	8	13	4	7	1	12	6	6	13	20	11	0	6	12	4	18	9	5	1	16	5	6	11	0	3	18	7	1	19	13	26	10	27	8	14	8	1	16	12	0	0	1	2	0	0	16	12	4	2	0	2	0	3	0	12	0	10	0	0	1	3	8	0	1	0	0	0	0	8	1	0	1	0	1	0	0	2	1	2	2	0	0	0	0	1	2	10	1	0	3	8	8	7	0	2	27	4	4	15	0	1	0	0	0	5	0	1	0	1	1	0	0	2	0	0	0	0	0	0	8	0	6	0	4	2	1	3	0	2	2	2	3	4	3	4	6	4	4	3	0	1	2	3	3	2	4	1	2	1	7	3	0	1	5	1	1	0	3	3	0	3	0	1	1	2	0	0	1	1	0	1	2	4	2	3	7	5	4	2	0	2	1	2	0	3	0	0	0	3	1	5	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	8	3	2	0	2	1	0	4	6	6	1	1	0	1	3	2	0	1	1	2	2	2	2	1	6
